canonical_name,lang_id,source_flags,extensions,source_count,alias_count,in_hyperpolyglot,in_pygments,in_rosettacode
apollo-guidance-computer,apollo-guidance-computer,esolang;linguist;pldb,.agc,3,1,True,False,False
gemini,gemini,esolang;linguist;pldb,.gmi,3,2,False,False,False
textile,textile,esolang;linguist;pldb,.textile,3,1,True,False,False
asp.net,asp.net,linguist;pldb,.asax .ascx .ashx .asmx .aspx .axd,2,3,False,True,True
nested-context-language,nested-context-language,pldb,,1,1,False,False,False
NestFuck,nestfuck,esolang,,1,1,False,False,False
Nesting lines on big complicated trees and definitely not inspired by a conlang i made sometime,nesting-lines-on-big-complicated-trees-and-definitely-not-inspired-by-a-conlang-i-made-sometime,esolang,,1,1,False,False,False
Nestplate,nestplate,esolang,,1,1,False,False,False
net-format,net-format,pldb,,1,1,False,False,False
netbasic,netbasic,pldb,,1,1,False,False,False
netbeans-editor,netbeans-editor,pldb,,1,1,False,False,False
NetBytes,netbytes,esolang,,1,1,False,False,False
netform,netform,pldb,,1,1,False,False,False
NetFuck,netfuck,esolang,,1,1,False,False,False
netlib,netlib,pldb,,1,1,False,False,False
NetLinx+ERB,netlinx+erb,linguist,.axi.erb .axs.erb,1,1,True,False,False
netscript,netscript,pldb,,1,1,False,False,False
Network Headache,network-headache,esolang,,1,1,False,False,False
network-control-language,network-control-language,pldb,,1,1,False,False,False
Neucomp,neucomp,esolang,,1,1,False,False,False
Neural Brainfuck,neural-brainfuck,esolang,,1,1,False,False,False
neuronc,neuronc,pldb,,1,1,False,False,False
neutron,neutron,pldb,,1,1,False,False,False
Never Gonna Fuck You Up,never-gonna-fuck-you-up,esolang,,1,1,False,False,False
NeverGonna,nevergonna,esolang,,1,1,False,False,False
Nevermind,nevermind,esolang,,1,1,False,False,False
Nevermore,nevermore,esolang,,1,1,False,False,False
Newbiefuck,newbiefuck,esolang,,1,1,False,False,False
newclay,newclay,pldb,,1,1,False,False,False
NewFuck,newfuck,esolang,,1,1,False,False,False
newick-format,newick-format,pldb,,1,1,False,False,False
"""NewLine"",",newline,pldb,,1,1,False,False,False
NEWS,news,esolang,,1,1,False,False,False
Newton's Third Nightmare,newton-s-third-nightmare,esolang,,1,1,False,False,False
nexml,nexml,pldb,,1,1,False,False,False
Next,next,esolang,,1,1,False,False,False
Next Word Of The Week,next-word-of-the-week,esolang,,1,1,False,False,False
nexus-format,nexus-format,pldb,,1,1,False,False,False
nfql,nfql,pldb,,1,1,False,False,False
NFuck,nfuck,esolang,,1,1,False,False,False
NGGYU,nggyu,esolang,,1,1,False,False,False
nginx-config,nginx-config,pldb,,1,1,False,False,False
ngl-programming-language,ngl-programming-language,pldb,,1,1,False,False,False
ngnk,ngnk,pldb,,1,1,False,False,False
ngql,ngql,pldb,,1,1,False,False,False
NH₃,nh3,esolang,,1,1,False,False,False
Nhohnhehr,nhohnhehr,esolang,,1,1,False,False,False
nhx,nhx,pldb,,1,1,False,False,False
Ni,ni,esolang,,1,1,False,False,False
NIAGOAVR,niagoavr,esolang,,1,1,False,False,False
nianiolang,nianiolang,pldb,,1,1,False,False,False
Niblet,niblet,esolang,,1,1,False,False,False
Night Shift,night-shift,esolang,,1,1,False,False,False
Nightmare,nightmare,esolang,,1,1,False,False,False
nikl,nikl,pldb,,1,1,False,False,False
nilscript,nilscript,pldb,,1,1,False,False,False
nimble-pm,nimble-pm,pldb,,1,1,False,False,False
Nimi pali,nimi-pali,esolang,,1,1,False,False,False
nimskull,nimskull,pldb,,1,1,False,False,False
Nine,nine,esolang,,1,1,False,False,False
Nine-hundred-eleven,nine-hundred-eleven,esolang,,1,1,False,False,False
Niner,niner,esolang,,1,1,False,False,False
Nio,nio,esolang,,1,1,False,False,False
nios,nios,pldb,,1,1,False,False,False
NIP,nip,esolang,,1,1,False,False,False
nirvana,nirvana,pldb,,1,1,False,False,False
njcl,njcl,pldb,,1,1,False,False,False
nlpl,nlpl,pldb,,1,1,False,False,False
NLRNIS,nlrnis,esolang,,1,1,False,False,False
nltk,nltk,pldb,,1,1,False,False,False
nml,nml,pldb,,1,1,False,False,False
Nndstojmp,nndstojmp,esolang,,1,1,False,False,False
nntp,nntp,pldb,,1,1,False,False,False
NNVText,nnvtext,esolang,,1,1,False,False,False
NNYRLD,nnyrld,esolang,,1,1,False,False,False
No Instructions,no-instructions,esolang,,1,1,False,False,False
"No Literals, Gotos Only, Final Destination!",no-literals-gotos-only-final-destination,esolang,,1,1,False,False,False
No mans fish,no-mans-fish,esolang,,1,1,False,False,False
NO(t) MORE(than),no-t-more-than,esolang,,1,1,False,False,False
NO WAY? NO WAY!,no-way-no-way,esolang,,1,1,False,False,False
No.,no.,esolang,,1,1,False,False,False
No.js,no.js,esolang,,1,1,False,False,False
No.pe.,no.pe.,esolang,,1,1,False,False,False
№15,no15,esolang,,1,1,False,False,False
№28,no28,esolang,,1,1,False,False,False
noah,noah,pldb,,1,1,False,False,False
Noassign,noassign,esolang,,1,1,False,False,False
NOB,nob,esolang,,1,1,False,False,False
Noback Machine,noback-machine,esolang,,1,1,False,False,False
NoCap,nocap,esolang,,1,1,False,False,False
Nocent,nocent,esolang,,1,1,False,False,False
NoCode,nocode,esolang,,1,1,False,False,False
NoComment,nocomment,esolang,,1,1,False,False,False
nodejs,nodejs,pldb,,1,1,False,False,False
NoError,noerror,esolang,,1,1,False,False,False
NohtyP,nohtyp,esolang,,1,1,False,False,False
Noid,noid,esolang,,1,1,False,False,False
Noida,noida,esolang,,1,1,False,False,False
NOisE,noise,esolang,,1,1,False,False,False
noisecraft,noisecraft,pldb,,1,1,False,False,False
Noisett,noisett,esolang,,1,1,False,False,False
Noit o' mnain gelb,noit-o-mnain-gelb,esolang,,1,1,False,False,False
Noit o' mnain worb,noit-o-mnain-worb,esolang,,1,1,False,False,False
nomad-software,nomad-software,pldb,,1,1,False,False,False
nomnoml,nomnoml,pldb,,1,1,False,False,False
noms-db,noms-db,pldb,,1,1,False,False,False
Non,non,esolang,,1,1,False,False,False
Nondescript,nondescript,esolang,,1,1,False,False,False
Nondeterministic Super Mario Bros.,nondeterministic-super-mario-bros.,esolang,,1,1,False,False,False
Nonsense Query List,nonsense-query-list,esolang,,1,1,False,False,False
NonSkip,nonskip,esolang,,1,1,False,False,False
Nonstraightforward,nonstraightforward,esolang,,1,1,False,False,False
NOO!,noo,esolang,,1,1,False,False,False
Noobinary,noobinary,esolang,,1,1,False,False,False
noodle,noodle,pldb,,1,1,False,False,False
Noodle Soup,noodle-soup,esolang,,1,1,False,False,False
noon,noon,pldb,,1,1,False,False,False
NOP (esolang),nop-esolang,esolang,,1,1,False,False,False
nop-2,nop-2,pldb,,1,1,False,False,False
Nope,nope,esolang,,1,1,False,False,False
Nope.,nope.,esolang,,1,1,False,False,False
Nope. with no quine,nope.-with-no-quine,esolang,,1,1,False,False,False
Nope. without a quine,nope.-without-a-quine,esolang,,1,1,False,False,False
Nope. without a quine including cheating ones,nope.-without-a-quine-including-cheating-ones,esolang,,1,1,False,False,False
Nopfunge,nopfunge,esolang,,1,1,False,False,False
Nopfunge Solid,nopfunge-solid,esolang,,1,1,False,False,False
NopLWSI,noplwsi,esolang,,1,1,False,False,False
NOPQ,nopq,esolang,,1,1,False,False,False
NOPQRST,nopqrst,esolang,,1,1,False,False,False
Nopstacle,nopstacle,esolang,,1,1,False,False,False
NOR,nor,esolang,,1,1,False,False,False
NOR Machine,nor-machine,esolang,,1,1,False,False,False
Nor-Graf,nor-graf,esolang,,1,1,False,False,False
NoRAL,noral,esolang,,1,1,False,False,False
nord,nord,pldb,,1,1,False,False,False
Norfuck,norfuck,esolang,,1,1,False,False,False
Nori.io,nori.io,esolang,,1,1,False,False,False
normal-distribution-equation,normal-distribution-equation,pldb,,1,1,False,False,False
Normalcalc,normalcalc,esolang,,1,1,False,False,False
Normalized Fumber,normalized-fumber,esolang,,1,1,False,False,False
Nors,nors,esolang,,1,1,False,False,False
northstar-basic,northstar-basic,pldb,,1,1,False,False,False
nosica,nosica,pldb,,1,1,False,False,False
nostr,nostr,pldb,,1,1,False,False,False
NoSubject,nosubject,esolang,,1,1,False,False,False
Not,not,esolang,,1,1,False,False,False
Not a brainfuck derivative,not-a-brainfuck-derivative,esolang,,1,1,False,False,False
NOT A PROGRAM,not-a-program,esolang,,1,1,False,False,False
Not A Programming Language,not-a-programming-language,esolang,,1,1,False,False,False
Not finite Ioop,not-finite-ioop,esolang,,1,1,False,False,False
Not finite loop,not-finite-loop,esolang,,1,1,False,False,False
Not fish,not-fish,esolang,,1,1,False,False,False
Not Python,not-python,esolang,,1,1,False,False,False
Not The Main Worb,not-the-main-worb,esolang,,1,1,False,False,False
Not-Quite-Laconic,not-quite-laconic,esolang,,1,1,False,False,False
NotBrainFuck,notbrainfuck,esolang,,1,1,False,False,False
notepad-editor,notepad-editor,pldb,,1,1,False,False,False
notepad-plus-plus-editor,notepad-plus-plus-editor,pldb,,1,1,False,False,False
Notf,notf,esolang,,1,1,False,False,False
Nothing,nothing,esolang,,1,1,False,False,False
"Nothing Of-course, Timeless Hitchhikes In New Gardens",nothing-of-course-timeless-hitchhikes-in-new-gardens,esolang,,1,1,False,False,False
NotsopureVelato,notsopurevelato,esolang,,1,1,False,False,False
Nouse,nouse,esolang,,1,1,False,False,False
nova-editor,nova-editor,pldb,,1,1,False,False,False
Novar,novar,esolang,,1,1,False,False,False
Novice,novice,esolang,,1,1,False,False,False
np,np,pldb,,1,1,False,False,False
NPFuck,npfuck,esolang,,1,1,False,False,False
npl-lang,npl-lang,pldb,,1,1,False,False,False
NPM Config,npm-config,linguist,,1,2,True,False,False
npm-pm,npm-pm,pldb,,1,1,False,False,False
npy,npy,pldb,,1,1,False,False,False
NQ,nq,esolang,,1,1,False,False,False
Nqubl,nqubl,esolang,,1,1,False,False,False
nrl,nrl,pldb,,1,1,False,False,False
NS!,ns,esolang,,1,1,False,False,False
Ns2dL,ns2dl,esolang,,1,1,False,False,False
NScript,nscript,esolang,,1,1,False,False,False
nsl,nsl,pldb,,1,1,False,False,False
NTCM,ntcm,esolang,,1,1,False,False,False
NTFJ,ntfj,esolang,,1,1,False,False,False
ntfs,ntfs,pldb,,1,1,False,False,False
ntp,ntp,pldb,,1,1,False,False,False
Ntsomgivl,ntsomgivl,esolang,,1,1,False,False,False
nua-prolog,nua-prolog,pldb,,1,1,False,False,False
NucleotideBF (nBF),nucleotidebf-nbf,esolang,,1,1,False,False,False
nuget-pm,nuget-pm,pldb,,1,1,False,False,False
nul-lang,nul-lang,pldb,,1,1,False,False,False
nulan,nulan,pldb,,1,1,False,False,False
!NULL,null,esolang,,1,1,False,False,False
NULL-NONE NOTHING,null-none-nothing,esolang,,1,1,False,False,False
Nulla,nulla,esolang,,1,1,False,False,False
Nullary,nullary,esolang,,1,1,False,False,False
Nullinullinull,nullinullinull,esolang,,1,1,False,False,False
NullScript 1,nullscript-1,esolang,,1,1,False,False,False
NullScript 2,nullscript-2,esolang,,1,1,False,False,False
@NUM,num,esolang,,1,1,False,False,False
numba,numba,pldb,,1,1,False,False,False
Number,number,esolang,,1,1,False,False,False
Number Factory,number-factory,esolang,,1,1,False,False,False
Number Seventy-Four,number-seventy-four,esolang,,1,1,False,False,False
Number-encoded Bitwise Cyclic Tag,number-encoded-bitwise-cyclic-tag,esolang,,1,1,False,False,False
Number-rewriting paradigm,number-rewriting-paradigm,esolang,,1,1,False,False,False
Number-rock,number-rock,esolang,,1,1,False,False,False
Number2D,number2d,esolang,,1,1,False,False,False
Numberfuck,numberfuck,esolang,,1,1,False,False,False
Numberix,numberix,esolang,,1,1,False,False,False
Numberlang,numberlang,esolang,,1,1,False,False,False
NumberPankackes,numberpankackes,esolang,,1,1,False,False,False
Numbers,numbers,esolang,,1,1,False,False,False
numbers-app,numbers-app,pldb,,1,1,False,False,False
Numberwang,numberwang,esolang,,1,1,False,False,False
Numberwang (brainfuck derivative),numberwang-brainfuck-derivative,esolang,,1,1,False,False,False
NUMBRS++,numbrs-plus-plus,esolang,,1,1,False,False,False
Numeric Batch,numeric-batch,esolang,,1,1,False,False,False
Numeric Topline,numeric-topline,esolang,,1,1,False,False,False
Numeric Underload,numeric-underload,esolang,,1,1,False,False,False
numerica,numerica,pldb,,1,1,False,False,False
Numeriqueue,numeriqueue,esolang,,1,1,False,False,False
NumLang,numlang,esolang,,1,1,False,False,False
Numlist,numlist,esolang,,1,1,False,False,False
Numobin,numobin,esolang,,1,1,False,False,False
NumSym,numsym,esolang,,1,1,False,False,False
nut,nut,pldb,,1,1,False,False,False
Nutes,nutes,esolang,,1,1,False,False,False
Nutrition Facts,nutrition-facts,esolang,,1,1,False,False,False
Nuts,nuts,esolang,,1,1,False,False,False
Nuwora,nuwora,esolang,,1,1,False,False,False
nvdl,nvdl,pldb,,1,1,False,False,False
nxt-g,nxt-g,pldb,,1,1,False,False,False
Nya~,nya,esolang,,1,1,False,False,False
"Nya~*kwrgsfish+-HQ9`:'""rbtAzxdi8",nya-kwrgsfish+-hq9-rbtazxdi8,esolang,,1,1,False,False,False
Nya~rgs,nya-rgs,esolang,,1,1,False,False,False
Nyank,nyank,esolang,,1,1,False,False,False
Nyarlathotep,nyarlathotep,esolang,,1,1,False,False,False
NyaScript,nyascript,esolang,,1,1,False,False,False
Nybblang,nybblang,esolang,,1,1,False,False,False
Nybble,nybble,esolang,,1,1,False,False,False
Nybble v2,nybble-v2,esolang,,1,1,False,False,False
Nybbleist,nybbleist,esolang,,1,1,False,False,False
nydp,nydp,pldb,,1,1,False,False,False
nylo,nylo,pldb,,1,1,False,False,False
Nymal,nymal,esolang,,1,1,False,False,False
Nymya,nymya,esolang,,1,1,False,False,False
Nythop,nythop,esolang,,1,1,False,False,False
O(א₀),o-0,esolang,,1,1,False,False,False
O o,o-o,esolang,,1,1,False,False,False
o-matrix,o-matrix,pldb,,1,1,False,False,False
o-xml,o-xml,pldb,,1,1,False,False,False
O.S.M,o.s.m,esolang,,1,1,False,False,False
o2,o2,pldb,,1,1,False,False,False
o42a,o42a,pldb,,1,1,False,False,False
oasis,oasis,pldb,,1,1,False,False,False
oasis-operating-system,oasis-operating-system,pldb,,1,1,False,False,False
OATMEAL,oatmeal,esolang,,1,1,False,False,False
ObCode,obcode,esolang,,1,1,False,False,False
Obfuck,obfuck,esolang,,1,1,False,False,False
Obfuna,obfuna,esolang,,1,1,False,False,False
Obfunge,obfunge,esolang,,1,1,False,False,False
Obfuscated,obfuscated,esolang,,1,1,False,False,False
Obfuscated Tiny C,obfuscated-tiny-c,esolang,,1,1,False,False,False
ObfuscatedFuck,obfuscatedfuck,esolang,,1,1,False,False,False
Object disoriented,object-disoriented,esolang,,1,1,False,False,False
Object oriented Lambda Calculus,object-oriented-lambda-calculus,esolang,,1,1,False,False,False
Object oriented Thue,object-oriented-thue,esolang,,1,1,False,False,False
Object (programming language),object-programming-language,esolang,,1,1,False,False,False
object-definition-language,object-definition-language,pldb,,1,1,False,False,False
object-oberon,object-oberon,pldb,,1,1,False,False,False
Object-Oriented Brainfuck,object-oriented-brainfuck,esolang,,1,1,False,False,False
object-pascal,object-pascal,pldb,,1,1,False,False,False
object-query-language,object-query-language,pldb,,1,1,False,False,False
object-rexx,object-rexx,pldb,,1,1,False,False,False
ObjectArt,objectart,esolang,,1,1,False,False,False
objectcharts,objectcharts,pldb,,1,1,False,False,False
ObjectFlux,objectflux,esolang,,1,1,False,False,False
Objective LOLCODE,objective-lolcode,esolang,,1,1,False,False,False
objective-cpp,objective-cpp,pldb,,1,1,False,False,False
objective-modula-2,objective-modula-2,pldb,,1,1,False,False,False
objective-s,objective-s,pldb,,1,1,False,False,False
ObjectPar,objectpar,esolang,,1,1,False,False,False
Objects,objects,esolang,,1,1,False,False,False
Objects In Mirror Are Heavier Than They Appear,objects-in-mirror-are-heavier-than-they-appear,esolang,,1,1,False,False,False
objectworld,objectworld,pldb,,1,1,False,False,False
OBJEKTER,objekter,esolang,,1,1,False,False,False
ObjLang,objlang,esolang,,1,1,False,False,False
objvprolog,objvprolog,pldb,,1,1,False,False,False
OBLIVIA,oblivia,esolang,,1,1,False,False,False
OBrainfuck,obrainfuck,esolang,,1,1,False,False,False
observable-framework,observable-framework,pldb,,1,1,False,False,False
observable-lang,observable-lang,pldb,,1,1,False,False,False
observable-plot,observable-plot,pldb,,1,1,False,False,False
obsidian-lang,obsidian-lang,pldb,,1,1,False,False,False
Obython,obython,esolang,,1,1,False,False,False
OCOO,ocoo,esolang,,1,1,False,False,False
OCPL,ocpl,esolang,,1,1,False,False,False
Octive,octive,esolang,,1,1,False,False,False
Octo,octo,esolang,,1,1,False,False,False
octopus,octopus,pldb,,1,1,False,False,False
Octothorpe,octothorpe,esolang,,1,1,False,False,False
octune,octune,pldb,,1,1,False,False,False
Odasjoi,odasjoi,esolang,,1,1,False,False,False
odata,odata,pldb,,1,1,False,False,False
odbc,odbc,pldb,,1,1,False,False,False
ODDBALL,oddball,esolang,,1,1,False,False,False
Oddjump,oddjump,esolang,,1,1,False,False,False
Oddy,oddy,esolang,,1,1,False,False,False
odrl,odrl,pldb,,1,1,False,False,False
Odtizuda,odtizuda,esolang,,1,1,False,False,False
OEIScript,oeiscript,esolang,,1,1,False,False,False
oem,oem,pldb,,1,1,False,False,False
OFC,ofc,esolang,,1,1,False,False,False
off,off,pldb,,1,1,False,False,False
OFFICIAL,official,esolang,,1,1,False,False,False
ofl,ofl,pldb,,1,1,False,False,False
ofx,ofx,pldb,,1,1,False,False,False
ogdl,ogdl,pldb,,1,1,False,False,False
OGEL,ogel,esolang,,1,1,False,False,False
Ogham++,ogham-plus-plus,esolang,,1,1,False,False,False
ognl,ognl,pldb,,1,1,False,False,False
Ogú,ogu,esolang,,1,1,False,False,False
"Oh, fuck!",oh-fuck,esolang,,1,1,False,False,False
Oh oh oh oh oh,oh-oh-oh-oh-oh,esolang,,1,1,False,False,False
"Oh, yeah",oh-yeah,esolang,,1,1,False,False,False
ohaskell,ohaskell,pldb,,1,1,False,False,False
ohayo,ohayo,pldb,,1,1,False,False,False
OHE,ohe,esolang,,1,1,False,False,False
Oifi,oifi,esolang,,1,1,False,False,False
OISC:2,oisc-2,esolang,,1,1,False,False,False
OISC:2bis,oisc-2bis,esolang,,1,1,False,False,False
OISC:3,oisc-3,esolang,,1,1,False,False,False
OISCalypse,oiscalypse,esolang,,1,1,False,False,False
OISCalypse with I/O,oiscalypse-with-i-o,esolang,,1,1,False,False,False
Okayako,okayako,esolang,,1,1,False,False,False
olc,olc,pldb,,1,1,False,False,False
Old Branjunk,old-branjunk,esolang,,1,1,False,False,False
Old GammaScript,old-gammascript,esolang,,1,1,False,False,False
oldas,oldas,pldb,,1,1,False,False,False
ole-protocol,ole-protocol,pldb,,1,1,False,False,False
olga,olga,pldb,,1,1,False,False,False
oli,oli,pldb,,1,1,False,False,False
oliver,oliver,pldb,,1,1,False,False,False
OlleH,olleh,esolang,,1,1,False,False,False
OLNMLN,olnmln,esolang,,1,1,False,False,False
olog,olog,pldb,,1,1,False,False,False
Olus2000,olus2000,esolang,,1,1,False,False,False
Olvasható,olvashato,esolang,,1,1,False,False,False
