pl_id,field,value,source,evidence
pl/quickbasic,influenced_by,Classic Visual Basic,wikipedia,https://en.wikipedia.org/wiki/Visual_Basic_(.NET)
pl/quickbasic,license,Roslyn compiler: MIT License,wikipedia,https://en.wikipedia.org/wiki/Visual_Basic_(.NET)
pl/quickbasic,homepage,https://docs.microsoft.com/dotnet/visual-basic/,wikipedia,https://en.wikipedia.org/wiki/Visual_Basic_(.NET)
pl/r,paradigms,multi-paradigm: procedural,wikipedia,https://en.wikipedia.org/wiki/R_(programming_language)
pl/r,paradigms,object-oriented,wikipedia,https://en.wikipedia.org/wiki/R_(programming_language)
pl/r,paradigms,functional,wikipedia,https://en.wikipedia.org/wiki/R_(programming_language)
pl/r,paradigms,reflective,wikipedia,https://en.wikipedia.org/wiki/R_(programming_language)
pl/r,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/R_(programming_language)
pl/r,paradigms,array,wikipedia,https://en.wikipedia.org/wiki/R_(programming_language)
pl/r,typing,dynamic,wikipedia,https://en.wikipedia.org/wiki/R_(programming_language)
pl/r,designed_by,R Core Team,wikipedia,https://en.wikipedia.org/wiki/R_(programming_language)
pl/r,designed_by,Ross Ihaka,wikipedia,https://en.wikipedia.org/wiki/R_(programming_language)
pl/r,designed_by,Robert Gentleman,wikipedia,https://en.wikipedia.org/wiki/R_(programming_language)
pl/r,first_appeared,1993,wikipedia,https://en.wikipedia.org/wiki/R_(programming_language)
pl/r,influenced_by,Lisp,wikipedia,https://en.wikipedia.org/wiki/R_(programming_language)
pl/r,influenced_by,S,wikipedia,https://en.wikipedia.org/wiki/R_(programming_language)
pl/r,influenced_by,Scheme,wikipedia,https://en.wikipedia.org/wiki/R_(programming_language)
pl/r,license,GPL-2.0-or-later,wikipedia,https://en.wikipedia.org/wiki/R_(programming_language)
pl/r,homepage,https://www.r-project.org/,wikipedia,https://en.wikipedia.org/wiki/R_(programming_language)
pl/r-programming-language,paradigms,multi-paradigm: procedural,wikipedia,https://en.wikipedia.org/wiki/R_(programming_language)
pl/r-programming-language,paradigms,object-oriented,wikipedia,https://en.wikipedia.org/wiki/R_(programming_language)
pl/r-programming-language,paradigms,functional,wikipedia,https://en.wikipedia.org/wiki/R_(programming_language)
pl/r-programming-language,paradigms,reflective,wikipedia,https://en.wikipedia.org/wiki/R_(programming_language)
pl/r-programming-language,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/R_(programming_language)
pl/r-programming-language,paradigms,array,wikipedia,https://en.wikipedia.org/wiki/R_(programming_language)
pl/r-programming-language,typing,dynamic,wikipedia,https://en.wikipedia.org/wiki/R_(programming_language)
pl/r-programming-language,designed_by,R Core Team,wikipedia,https://en.wikipedia.org/wiki/R_(programming_language)
pl/r-programming-language,designed_by,Ross Ihaka,wikipedia,https://en.wikipedia.org/wiki/R_(programming_language)
pl/r-programming-language,designed_by,Robert Gentleman,wikipedia,https://en.wikipedia.org/wiki/R_(programming_language)
pl/r-programming-language,first_appeared,1993,wikipedia,https://en.wikipedia.org/wiki/R_(programming_language)
pl/r-programming-language,influenced_by,Lisp,wikipedia,https://en.wikipedia.org/wiki/R_(programming_language)
pl/r-programming-language,influenced_by,S,wikipedia,https://en.wikipedia.org/wiki/R_(programming_language)
pl/r-programming-language,influenced_by,Scheme,wikipedia,https://en.wikipedia.org/wiki/R_(programming_language)
pl/r-programming-language,license,GPL-2.0-or-later,wikipedia,https://en.wikipedia.org/wiki/R_(programming_language)
pl/r-programming-language,homepage,https://www.r-project.org/,wikipedia,https://en.wikipedia.org/wiki/R_(programming_language)
pl/ra,first_appeared,1995,wikipedia,https://en.wikipedia.org/wiki/RealAudio
pl/ra,homepage,https://web.archive.org/web/20040404115218/http://www.realnetworks.com/products/codecs/realaudio.html,wikipedia,https://en.wikipedia.org/wiki/RealAudio
pl/racket,paradigms,multi-paradigm: functional,wikipedia,https://en.wikipedia.org/wiki/Racket_(programming_language)
pl/racket,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/Racket_(programming_language)
pl/racket,paradigms,logic,wikipedia,https://en.wikipedia.org/wiki/Racket_(programming_language)
pl/racket,paradigms,meta,wikipedia,https://en.wikipedia.org/wiki/Racket_(programming_language)
pl/racket,paradigms,modular,wikipedia,https://en.wikipedia.org/wiki/Racket_(programming_language)
pl/racket,paradigms,object-oriented,wikipedia,https://en.wikipedia.org/wiki/Racket_(programming_language)
pl/racket,paradigms,reflective,wikipedia,https://en.wikipedia.org/wiki/Racket_(programming_language)
pl/racket,typing,"dynamic, static, strong",wikipedia,https://en.wikipedia.org/wiki/Racket_(programming_language)
pl/racket,designed_by,PLT Inc,wikipedia,https://en.wikipedia.org/wiki/Racket_(programming_language)
pl/racket,first_appeared,1995,wikipedia,https://en.wikipedia.org/wiki/Racket_(programming_language)
pl/racket,influenced_by,Eiffel,wikipedia,https://en.wikipedia.org/wiki/Racket_(programming_language)
pl/racket,influenced_by,Scheme,wikipedia,https://en.wikipedia.org/wiki/Racket_(programming_language)
pl/racket,license,MIT or Apache 2.0,wikipedia,https://en.wikipedia.org/wiki/Racket_(programming_language)
pl/racket,homepage,https://racket-lang.org/,wikipedia,https://en.wikipedia.org/wiki/Racket_(programming_language)
pl/raku,paradigms,multi-paradigm,wikipedia,https://en.wikipedia.org/wiki/Raku_(programming_language)
pl/raku,typing,"dynamic, gradual",wikipedia,https://en.wikipedia.org/wiki/Raku_(programming_language)
pl/raku,designed_by,Raku community,wikipedia,https://en.wikipedia.org/wiki/Raku_(programming_language)
pl/raku,designed_by,Larry Wall,wikipedia,https://en.wikipedia.org/wiki/Raku_(programming_language)
pl/raku,first_appeared,2015,wikipedia,https://en.wikipedia.org/wiki/Raku_(programming_language)
pl/raku,influenced_by,Perl,wikipedia,https://en.wikipedia.org/wiki/Raku_(programming_language)
pl/raku,influenced_by,Ruby,wikipedia,https://en.wikipedia.org/wiki/Raku_(programming_language)
pl/raku,influenced_by,Smalltalk,wikipedia,https://en.wikipedia.org/wiki/Raku_(programming_language)
pl/raku,influenced_by,Haskell,wikipedia,https://en.wikipedia.org/wiki/Raku_(programming_language)
pl/raku,influenced_by,JavaScript,wikipedia,https://en.wikipedia.org/wiki/Raku_(programming_language)
pl/raku,license,GNU General Public or Artistic 2,wikipedia,https://en.wikipedia.org/wiki/Raku_(programming_language)
pl/raku,homepage,https://raku.org/,wikipedia,https://en.wikipedia.org/wiki/Raku_(programming_language)
pl/raku-programming-language,paradigms,multi-paradigm,wikipedia,https://en.wikipedia.org/wiki/Raku_(programming_language)
pl/raku-programming-language,typing,"dynamic, gradual",wikipedia,https://en.wikipedia.org/wiki/Raku_(programming_language)
pl/raku-programming-language,designed_by,Raku community,wikipedia,https://en.wikipedia.org/wiki/Raku_(programming_language)
pl/raku-programming-language,designed_by,Larry Wall,wikipedia,https://en.wikipedia.org/wiki/Raku_(programming_language)
pl/raku-programming-language,first_appeared,2015,wikipedia,https://en.wikipedia.org/wiki/Raku_(programming_language)
pl/raku-programming-language,influenced_by,Perl,wikipedia,https://en.wikipedia.org/wiki/Raku_(programming_language)
pl/raku-programming-language,influenced_by,Ruby,wikipedia,https://en.wikipedia.org/wiki/Raku_(programming_language)
pl/raku-programming-language,influenced_by,Smalltalk,wikipedia,https://en.wikipedia.org/wiki/Raku_(programming_language)
pl/raku-programming-language,influenced_by,Haskell,wikipedia,https://en.wikipedia.org/wiki/Raku_(programming_language)
pl/raku-programming-language,influenced_by,JavaScript,wikipedia,https://en.wikipedia.org/wiki/Raku_(programming_language)
pl/raku-programming-language,license,GNU General Public or Artistic 2,wikipedia,https://en.wikipedia.org/wiki/Raku_(programming_language)
pl/raku-programming-language,homepage,https://raku.org/,wikipedia,https://en.wikipedia.org/wiki/Raku_(programming_language)
pl/raml,designed_by,RAML Workgroup,wikipedia,https://en.wikipedia.org/wiki/RAML_(software)
pl/raml,homepage,https://raml.org/,wikipedia,https://en.wikipedia.org/wiki/RAML_(software)
pl/rapid,designed_by,ABB Group,wikipedia,https://en.wikipedia.org/wiki/RAPID
pl/rapid,first_appeared,1994,wikipedia,https://en.wikipedia.org/wiki/RAPID
pl/rapid,influenced_by,ARLA,wikipedia,https://en.wikipedia.org/wiki/RAPID
pl/rapid,influenced_by,C,wikipedia,https://en.wikipedia.org/wiki/RAPID
pl/rapira,paradigms,procedural,wikipedia,https://en.wikipedia.org/wiki/Rapira
pl/rapira,paradigms,structured,wikipedia,https://en.wikipedia.org/wiki/Rapira
pl/rapira,typing,dynamic,wikipedia,https://en.wikipedia.org/wiki/Rapira
pl/rapira,designed_by,Andrey Ershov,wikipedia,https://en.wikipedia.org/wiki/Rapira
pl/rapira,first_appeared,1982,wikipedia,https://en.wikipedia.org/wiki/Rapira
pl/rapira,influenced_by,ALGOL,wikipedia,https://en.wikipedia.org/wiki/Rapira
pl/rapira,influenced_by,POP-2,wikipedia,https://en.wikipedia.org/wiki/Rapira
pl/rapira,influenced_by,SETL,wikipedia,https://en.wikipedia.org/wiki/Rapira
pl/raptor,paradigms,structured,wikipedia,https://en.wikipedia.org/wiki/Raptor_(programming_language)
pl/raptor,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/Raptor_(programming_language)
pl/raptor,typing,weak,wikipedia,https://en.wikipedia.org/wiki/Raptor_(programming_language)
pl/raptor,designed_by,Martin Carlisle,wikipedia,https://en.wikipedia.org/wiki/Raptor_(programming_language)
pl/raptor,influenced_by,Flowcharts,wikipedia,https://en.wikipedia.org/wiki/Raptor_(programming_language)
pl/raptor,license,GNU General Public License (free software),wikipedia,https://en.wikipedia.org/wiki/Raptor_(programming_language)
pl/raptor,homepage,http://raptor.martincarlisle.com,wikipedia,https://en.wikipedia.org/wiki/Raptor_(programming_language)
pl/rascalmpl,designed_by,SWAT group at the CWI,wikipedia,https://en.wikipedia.org/wiki/RascalMPL
pl/rascalmpl,license,"BSD, EPL",wikipedia,https://en.wikipedia.org/wiki/RascalMPL
pl/rascalmpl,homepage,http://www.rascal-mpl.org,wikipedia,https://en.wikipedia.org/wiki/RascalMPL
pl/ratfor,designed_by,Brian Kernighan,wikipedia,https://en.wikipedia.org/wiki/Ratfor
pl/ratfor,first_appeared,1976,wikipedia,https://en.wikipedia.org/wiki/Ratfor
pl/ratfor,influenced_by,Fortran,wikipedia,https://en.wikipedia.org/wiki/Ratfor
pl/ratfor,influenced_by,C,wikipedia,https://en.wikipedia.org/wiki/Ratfor
pl/ratfor,homepage,http://sepwww.stanford.edu/doku.php?id=sep:software:ratfor,wikipedia,https://en.wikipedia.org/wiki/Ratfor
pl/rc,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/Rc_(Unix_shell)
pl/rc,paradigms,pipeline,wikipedia,https://en.wikipedia.org/wiki/Rc_(Unix_shell)
pl/rc,typing,weak,wikipedia,https://en.wikipedia.org/wiki/Rc_(Unix_shell)
pl/rc,designed_by,Bell Labs,wikipedia,https://en.wikipedia.org/wiki/Rc_(Unix_shell)
pl/rc,designed_by,Tom Duff,wikipedia,https://en.wikipedia.org/wiki/Rc_(Unix_shell)
pl/rc,first_appeared,1989,wikipedia,https://en.wikipedia.org/wiki/Rc_(Unix_shell)
pl/rc,influenced_by,Bourne shell,wikipedia,https://en.wikipedia.org/wiki/Rc_(Unix_shell)
pl/rc,homepage,http://doc.cat-v.org/plan_9/4th_edition/papers/rc,wikipedia,https://en.wikipedia.org/wiki/Rc_(Unix_shell)
pl/reason,paradigms,multi-paradigm: functional,wikipedia,https://en.wikipedia.org/wiki/Reason_(programming_language)
pl/reason,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/Reason_(programming_language)
pl/reason,paradigms,modular,wikipedia,https://en.wikipedia.org/wiki/Reason_(programming_language)
pl/reason,paradigms,object-oriented,wikipedia,https://en.wikipedia.org/wiki/Reason_(programming_language)
pl/reason,designed_by,Jordan Walke,wikipedia,https://en.wikipedia.org/wiki/Reason_(programming_language)
pl/reason,first_appeared,2016,wikipedia,https://en.wikipedia.org/wiki/Reason_(programming_language)
pl/reason,influenced_by,OCaml,wikipedia,https://en.wikipedia.org/wiki/Reason_(programming_language)
pl/reason,influenced_by,JavaScript,wikipedia,https://en.wikipedia.org/wiki/Reason_(programming_language)
pl/reason,license,MIT,wikipedia,https://en.wikipedia.org/wiki/Reason_(programming_language)
pl/reason,homepage,https://reasonml.github.io/,wikipedia,https://en.wikipedia.org/wiki/Reason_(programming_language)
pl/rebol,paradigms,language oriented,wikipedia,https://en.wikipedia.org/wiki/Rebol
pl/rebol,paradigms,data exchange,wikipedia,https://en.wikipedia.org/wiki/Rebol
pl/rebol,paradigms,functional,wikipedia,https://en.wikipedia.org/wiki/Rebol
pl/rebol,paradigms,prototype-based,wikipedia,https://en.wikipedia.org/wiki/Rebol
pl/rebol,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/Rebol
pl/rebol,typing,"dynamic, strong",wikipedia,https://en.wikipedia.org/wiki/Rebol
pl/rebol,designed_by,REBOL Technologies,wikipedia,https://en.wikipedia.org/wiki/Rebol
pl/rebol,designed_by,Carl Sassenrath,wikipedia,https://en.wikipedia.org/wiki/Rebol
pl/rebol,first_appeared,1997,wikipedia,https://en.wikipedia.org/wiki/Rebol
pl/rebol,influenced_by,Self,wikipedia,https://en.wikipedia.org/wiki/Rebol
pl/rebol,influenced_by,Forth,wikipedia,https://en.wikipedia.org/wiki/Rebol
pl/rebol,influenced_by,Lisp,wikipedia,https://en.wikipedia.org/wiki/Rebol
pl/rebol,influenced_by,Logo,wikipedia,https://en.wikipedia.org/wiki/Rebol
pl/rebol,license,"2.7.8 is Freely redistributable software, 2.101.0 has Apache 2.0 license",wikipedia,https://en.wikipedia.org/wiki/Rebol
pl/rebol,homepage,http://www.rebol.com,wikipedia,https://en.wikipedia.org/wiki/Rebol
pl/red,paradigms,multi-paradigm: imperative,wikipedia,https://en.wikipedia.org/wiki/Red_(programming_language)
pl/red,paradigms,functional,wikipedia,https://en.wikipedia.org/wiki/Red_(programming_language)
pl/red,paradigms,symbolic,wikipedia,https://en.wikipedia.org/wiki/Red_(programming_language)
pl/red,designed_by,Nenad Rakočević,wikipedia,https://en.wikipedia.org/wiki/Red_(programming_language)
pl/red,first_appeared,2011,wikipedia,https://en.wikipedia.org/wiki/Red_(programming_language)
pl/red,influenced_by,Rebol,wikipedia,https://en.wikipedia.org/wiki/Red_(programming_language)
pl/red,influenced_by,Lisp,wikipedia,https://en.wikipedia.org/wiki/Red_(programming_language)
pl/red,influenced_by,Scala,wikipedia,https://en.wikipedia.org/wiki/Red_(programming_language)
pl/red,influenced_by,Lua,wikipedia,https://en.wikipedia.org/wiki/Red_(programming_language)
pl/red,license,modified BSD and Boost,wikipedia,https://en.wikipedia.org/wiki/Red_(programming_language)
pl/red,homepage,https://www.red-lang.org/,wikipedia,https://en.wikipedia.org/wiki/Red_(programming_language)
pl/red-programming-language,paradigms,multi-paradigm: imperative,wikipedia,https://en.wikipedia.org/wiki/Red_(programming_language)
pl/red-programming-language,paradigms,functional,wikipedia,https://en.wikipedia.org/wiki/Red_(programming_language)
pl/red-programming-language,paradigms,symbolic,wikipedia,https://en.wikipedia.org/wiki/Red_(programming_language)
pl/red-programming-language,designed_by,Nenad Rakočević,wikipedia,https://en.wikipedia.org/wiki/Red_(programming_language)
pl/red-programming-language,first_appeared,2011,wikipedia,https://en.wikipedia.org/wiki/Red_(programming_language)
pl/red-programming-language,influenced_by,Rebol,wikipedia,https://en.wikipedia.org/wiki/Red_(programming_language)
pl/red-programming-language,influenced_by,Lisp,wikipedia,https://en.wikipedia.org/wiki/Red_(programming_language)
pl/red-programming-language,influenced_by,Scala,wikipedia,https://en.wikipedia.org/wiki/Red_(programming_language)
pl/red-programming-language,influenced_by,Lua,wikipedia,https://en.wikipedia.org/wiki/Red_(programming_language)
pl/red-programming-language,license,modified BSD and Boost,wikipedia,https://en.wikipedia.org/wiki/Red_(programming_language)
pl/red-programming-language,homepage,https://www.red-lang.org/,wikipedia,https://en.wikipedia.org/wiki/Red_(programming_language)
pl/refal,paradigms,pattern-matching,wikipedia,https://en.wikipedia.org/wiki/Refal
pl/refal,paradigms,term-rewriting,wikipedia,https://en.wikipedia.org/wiki/Refal
pl/refal,typing,"strong, dynamic",wikipedia,https://en.wikipedia.org/wiki/Refal
pl/refal,designed_by,Valentin Turchin,wikipedia,https://en.wikipedia.org/wiki/Refal
pl/refal,designed_by,S. Florentsev,wikipedia,https://en.wikipedia.org/wiki/Refal
pl/refal,designed_by,V. Olyunin,wikipedia,https://en.wikipedia.org/wiki/Refal
pl/refal,designed_by,et al,wikipedia,https://en.wikipedia.org/wiki/Refal
pl/refal,first_appeared,1968,wikipedia,https://en.wikipedia.org/wiki/Refal
pl/refal,homepage,http://www.refal.net,wikipedia,https://en.wikipedia.org/wiki/Refal
pl/renpy,designed_by,"Tom ""PyTom"" Rothamel",wikipedia,https://en.wikipedia.org/wiki/Ren%27Py
pl/renpy,first_appeared,2004,wikipedia,https://en.wikipedia.org/wiki/Ren%27Py
pl/renpy,license,MIT,wikipedia,https://en.wikipedia.org/wiki/Ren%27Py
pl/renpy,homepage,https://www.renpy.org/,wikipedia,https://en.wikipedia.org/wiki/Ren%27Py
